Country of Registration;CFR;UVI;Event;Event Start Date;Event End Date;Registration Number;External marking;Name of vessel;Place of registration;Place of registration name;IRCS;IRCS indicator;Licence indicator;VMS indicator;ERS indicator;ERS Exempt indicator;AIS indicator;MMSI;Vessel Type;Main fishing gear;Subsidiary fishing gear 1;Subsidiary fishing gear 2;Subsidiary fishing gear 3;Subsidiary fishing gear 4;Subsidiary fishing gear 5;LOA;LBP;Tonnage GT;Other tonnage;GTs;Power of main engine;Power of auxiliary engine;Hull material;Date of entry into service;Segment;Country of importation/exportation;Type of export;Public aid;Year of construction
SWE;SWE000010476;;MOD;2023-05-05;2100-12-31;SFE5193;UÅ9;No name;SEKRE;Kråken;SFE5193;Y;Y;N;N;N;N;;FX;GNS;GNS;;;;;4.31;0.00;0.16;0.00;0.00;0.50;0.00;2;2023-02-17;MFL;;;PA;1967-01-01
SWE;SWE000010477;;MOD;2024-03-07;2100-12-31;SFE5180;VK26;GARPEN;SEHAP;Händelöp;SFE5180;Y;Y;N;N;N;Y;265050570;FX;GNS;NO;;;;;10.75;0.00;10.28;0.00;0.00;77.96;0.00;3;2023-01-31;MFL;;;PA;1982-01-01
SWE;SWE000010481;;CHA;2023-04-14;2100-12-31;SFE5205;HA69;CARLSBERG;SESET;;SFE5205;Y;Y;N;N;N;N;;FX;FPO;GNS;;;;;6.30;0.00;1.40;0.00;0.00;60.00;0.00;2;2023-03-01;MFL;;;PA;2022-01-01
SWE;SWE000010483;;MOD;2023-11-06;2100-12-31;SFE5222;LL578;TINA;SEVJR;Väjern;SFE5222;Y;Y;N;N;N;N;;FX;FPO;FPO;;;;;7.40;0.00;2.33;0.00;0.00;44.00;0.00;1;2023-04-03;MFL;;;PA;1969-01-01
SWE;SWE000010485;;MOD;2023-12-05;2100-12-31;SFE5117;SD121;ASTA;SEKOH;Korshamn;SFE5117;Y;N;N;N;N;N;;FX;FPO;FPO;;;;;8.70;0.00;4.45;0.00;0.00;163.28;0.00;3;2022-09-28;MFL;;;PA;2000-01-01
SWE;SWE000010486;;MOD;2024-04-13;2100-12-31;SFE5220;GG228;RYMO;SEROO;Rörö;SFE5220;Y;Y;N;N;N;Y;265051090;FX;FPO;FPO;;;;;9.95;0.00;6.00;0.00;0.00;170.00;0.00;3;2023-04-19;MFL;;;PA;2010-01-01
SWE;SWE000010487;;MOD;2023-12-24;2100-12-31;SFE5206;SD523;JOSEFIN;SESMD;Strömstad;SFE5206;Y;Y;N;N;N;N;;FX;FPO;LHP;;;;;8.70;0.00;3.27;0.00;0.00;108.00;0.00;3;2023-03-09;MFL;;;PA;2005-01-01
SWE;SWE000010495;;CHA;2023-07-03;2100-12-31;SFE5254;SD219;JULIANA;SEEDK;Edsvik;SFE5254;Y;Y;N;N;N;N;;FX;FPO;LTL;;;;;6.78;0.00;2.74;0.00;0.00;30.00;0.00;3;2023-06-29;MFL;;;PA;1989-01-01
SWE;SWE000010499;;CHA;2023-08-30;2100-12-31;SFE5330;HG24;BULL;SEJOP;Jonstorp;SFE5330;Y;Y;N;N;N;N;;FX;FPO;GNS;;;;;5.70;0.00;1.99;0.00;0.00;66.00;0.00;2;2023-08-14;MFL;;;PA;2006-01-01
SWE;SWE000010500;;CHA;2023-08-22;2100-12-31;SFE5288;UÅ90;DOLLY;SENOG;Nordmaling;SFE5288;Y;Y;N;N;N;N;;FX;GNS;GNS;;;;;4.60;0.00;0.85;0.00;0.00;36.77;0.00;2;2023-06-28;MFL;;;PA;2017-01-01
SWE;SWE000010501;;MOD;2023-08-30;2100-12-31;SFE5328;GG8;ELSA;SEDON;Donsö;SFE5328;Y;Y;N;N;N;N;;FX;FPO;GND;;;;;8.92;0.00;3.89;0.00;0.00;191.00;0.00;3;2023-07-07;MFL;;;PA;2005-01-01
SWE;SWE000010502;;CHA;2023-08-17;2100-12-31;SFE5252;LL469;ELIN;SESNN;Sandegärdet", Nösund;SFE5252;Y;Y;N;N;N;N;;FX;LHP;FPO;;;;;6.20;0.00;1.37;0.00;0.00;36.77;0.00;3;2023-06-28;MFL;;;PA;1999-01-01
SWE;SWE000010503;;MOD;2024-04-29;2100-12-31;SFE5316;LL529;RAMSÖ;SEGRD;Grundsund;SFE5316;Y;Y;N;N;N;N;;FX;FPO;FPO;;;;;6.00;0.00;1.27;0.00;0.00;66.20;0.00;3;2023-06-27;MFL;;;PA;1996-01-01
SWE;SWE000010504;;MOD;2024-04-19;2100-12-31;SFE5325;HA11;No name;SESES;Seskarö;SFE5325;Y;Y;N;N;N;N;;FX;FPO;GNS;;;;;7.03;0.00;1.55;0.00;0.00;38.25;0.00;3;2023-07-04;MFL;;;PA;2010-01-01
SWE;SWE000010505;;CHA;2023-09-28;2100-12-31;SFE5356;GG304;TORSKÄR;SEGOT;Göteborg;SFE5356;Y;Y;N;N;N;N;;FX;FPO;GND;;;;;9.20;0.00;3.33;0.00;0.00;206.00;0.00;3;2023-09-05;MFL;;;PA;1996-01-01
SWE;SWE000010511;;CHA;2023-09-27;2100-12-31;SFE5375;GG68;LINNEA;SEOCO;Öckerö;SFE5375;Y;Y;N;N;N;N;;FX;FPO;GND;;;;;6.70;0.00;2.14;0.00;0.00;100.00;0.00;3;2023-09-25;MFL;;;PA;1998-01-01
SWE;SWE000010512;;CHA;2023-10-03;2100-12-31;SFE5369;SD281;No name;SEHBG;Hamburgsund;SFE5369;Y;Y;N;N;N;N;;FX;FPO;LHP;;;;;7.50;0.00;1.61;0.00;0.00;59.00;0.00;3;2023-09-28;MFL;;;PA;1994-01-01
SWE;SWE000010514;;CHA;2023-11-01;2100-12-31;SFE5378;GG216;LINNEA;SEDYR;Dyrön;SFE5378;Y;Y;N;N;N;N;;FX;FPO;FPO;;;;;8.85;0.00;3.42;0.00;0.00;110.32;0.00;3;2023-10-28;MFL;;;PA;1976-01-01
SWE;SWE000010520;9944314;MOD;2023-12-08;2100-12-31;SBCY;GG203;GINNETON;SEFIS;Fiskebäck;SBCY;Y;Y;Y;Y;N;Y;265049000;FX;OTM;PS;;;;;63.80;0.00;1826.00;0.00;0.00;4640.00;1216.00;2;2023-12-05;MFL;;;PA;2023-01-01
SWE;SWE000010525;;CHA;2024-02-02;2100-12-31;SFE5418;GG92;ZAIDA;SEFIS;Fiskebäck;SFE5418;Y;Y;N;N;N;N;;FX;FPO;GND;;;;;9.60;0.00;5.71;0.00;0.00;280.00;0.00;3;2024-02-02;MFL;;;PA;2000-01-01
SWE;SWE000010526;;CHA;2024-02-05;2100-12-31;SFE4862;SD124;No name;SEGRM;Grönemad;SFE4862;Y;Y;N;N;N;N;;FX;FPO;NO;;;;;6.40;0.00;2.11;0.00;0.00;23.00;0.00;3;2024-01-26;MFL;;;PA;2009-01-01
SWE;SWE000010527;;CHA;2024-02-14;2100-12-31;SFE5433;HG3;SJÖBRIS;SEBAS;Båstad;SFE5433;Y;Y;N;N;N;N;;FX;GNS;GNS;;;;;9.99;0.00;5.62;0.00;0.00;62.00;0.00;3;2024-02-07;MFL;;;PA;1982-01-01
SWE;SWE000010535;;CHA;2024-03-19;2100-12-31;SFE5452;KA288;No name;SENDA;Sanda;SFE5452;Y;Y;N;N;N;N;;FX;GNS;GNS;;;;;4.77;0.00;0.80;0.00;0.00;29.42;0.00;3;2024-03-04;MFL;;;PA;1975-01-01
SWE;SWE000010536;;CST;2024-03-18;2100-12-31;SFE5451;VK35;JOSEFIN;SEHAP;Händelöp;SFE5451;Y;Y;N;N;N;N;;FX;FPO;GNS;;;;;5.66;0.00;0.45;0.00;0.00;84.58;0.00;2;2024-03-01;MFL;;;PA;2023-01-01
SWE;SWE000010537;;CHA;2024-03-28;2100-12-31;SFE5444;GG800;KINGSTON;SEFOT;Fotö;SFE5444;Y;Y;N;N;N;N;;FX;FPO;FPO;;;;;9.98;0.00;9.02;0.00;0.00;191.23;0.00;3;2024-02-28;MFL;;;PA;1982-01-01
SWE;SWE000010540;;CHA;2024-04-16;2100-12-31;SFE5448;VG2;GALTUR;SEGAK;Galtabäck;SFE5448;Y;Y;N;N;N;N;;FX;FPO;GND;;;;;8.10;0.00;2.75;0.00;0.00;60.31;0.00;3;2024-03-12;MFL;;;PA;1987-01-01
SWE;SWE000010542;;CHA;2024-05-03;2100-12-31;SFE5483;LL350;KARIN;SELYS;Lysekil;SFE5483;Y;Y;N;N;N;N;;FX;FPO;FPO;;;;;5.50;0.00;0.13;0.00;0.00;44.13;0.00;3;2024-04-17;MFL;;;PA;2003-01-01
SWE;SWE000010546;;CHA;2024-05-03;2100-12-31;SFE5491;GG273;VINGAFJORD;SEHNO;Hönö;SFE5491;Y;Y;N;N;N;N;;FX;FPO;FPO;;;;;9.98;0.00;6.54;0.00;0.00;221.00;0.00;3;2024-04-26;MFL;;;PA;2008-01-01
